"","IDV","IDS","IDS_CHEF","IDS_RAPID","edu","age","age2","male","lit","C1","G","G1","G2","G3","G4","q078_a_elections","q078_b_complaints","q078_c_suggestions","q078_corruption","q078_d_sensibiliser","q078_f_consult","q078_g_pork","q077_a_vote","q077_b_complain","q077_c_suggest","q077_d_meetings","q077_e_obey","q077_f_taxes","q077_g_support","q076_edu_e","q076_sante_e","q079_f_police","q079_g_state","qd2_chief","qd6_chief","qd7_chief","q011_sex","cq057_a_managed_conflict","cq058_a_conflict_same_locality","cq059_a_conflict_different_local","cq060_a_stealing","cq061_a_legal_problems","cq062_a_between_villagers","cq063_a_social","cq073_a_marriage","cq074_a_other_activities","avg_rain_dev","survey_month","t_minus_4_start","t_minus_4_end","t_minus_8_start","t_minus_8_end","meanEvents_t_minus_4","meanEvents_t_minus_8","Confl_Shock","rain","confl"
"838",13132,131327,"BUKANDA",0,4,4,16,0,1,0.666666666666667,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"no",0,0,0,1,1,1,0,0,0,1.32878849358355,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32878849358355,0
"839",13132,131326,"BUKANDA",0,7,5.5,30.25,1,1,0,0.25,0.428571428571429,0.571428571428571,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"yes",0,0,0,1,1,1,0,0,0,1.32878849358355,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32878849358355,0
"840",13132,131325,"BUKANDA",0,4,3.7,13.69,0,0,0.666666666666667,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"no",0,0,0,1,1,1,0,0,0,1.32878849358355,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32878849358355,0
"841",13151,131516,"BUKANDA",1,8,2.5,6.25,1,1,1,0.214285714285714,0.428571428571429,0.428571428571429,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,"yes",1,0,0,1,1,0,1,0,0,1.33539995499877,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33539995499877,0
"842",13151,131518,"BUKANDA",1,4,5.1,26.01,1,1,0,0.0714285714285714,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes",1,0,0,1,1,0,1,0,0,1.33539995499877,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33539995499877,0
"843",13151,131515,"BUKANDA",1,5,4.3,18.49,0,0,0.666666666666667,0.0357142857142857,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"no",1,0,0,1,1,0,1,0,0,1.33539995499877,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33539995499877,0
"844",13151,131519,"BUKANDA",1,1,6.3,39.69,0,0,1,0.214285714285714,0.571428571428571,0.285714285714286,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,"no",1,0,0,1,1,0,1,0,0,1.33539995499877,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33539995499877,0
"845",13151,131517,"BUKANDA",1,4,3.7,13.69,0,0,0.666666666666667,0.214285714285714,0.428571428571429,0.428571428571429,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,"no",1,0,0,1,1,0,1,0,0,1.33539995499877,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33539995499877,0
"846",13152,131529,"BUKANDA",0,13,6.2,38.44,1,1,0,0.107142857142857,0.285714285714286,0.142857142857143,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34667538125438,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34667538125438,0
"847",13152,131528,"BUKANDA",0,7,4.2,17.64,0,1,0,0.107142857142857,0.142857142857143,0.285714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34667538125438,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34667538125438,0
"848",13152,131527,"BUKANDA",0,11,3.8,14.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34667538125438,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34667538125438,0
"849",13152,131526,"BUKANDA",0,8,3.5,12.25,0,1,0.333333333333333,0.214285714285714,0.428571428571429,0.428571428571429,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34667538125438,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34667538125438,0
"850",13152,131525,"BUKANDA",0,5,3.8,14.44,1,1,0.333333333333333,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34667538125438,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34667538125438,0
"851",13171,131718,"BUKANDA",1,5,3.8,14.44,0,0,1,0.214285714285714,0.428571428571429,0.428571428571429,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,"no",0,0,0,0,0,0,0,0,1,1.34139992162044,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34139992162044,0
"852",13171,131719,"BUKANDA",1,6,2.1,4.41,1,1,0.333333333333333,0.107142857142857,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"yes",0,0,0,0,0,0,0,0,1,1.34139992162044,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34139992162044,0
"853",13171,131716,"BUKANDA",1,8,4.8,23.04,0,1,1,0.285714285714286,0.428571428571429,0.714285714285714,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,"no",0,0,0,0,0,0,0,0,1,1.34139992162044,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34139992162044,0
"854",13171,131717,"BUKANDA",1,10,4.9,24.01,1,1,1,0.321428571428571,0.714285714285714,0.571428571428571,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,"yes",0,0,0,0,0,0,0,0,1,1.34139992162044,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34139992162044,0
"855",13171,131715,"BUKANDA",1,11,2.7,7.29,1,1,0.333333333333333,0.142857142857143,0.428571428571429,0.142857142857143,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"yes",0,0,0,0,0,0,0,0,1,1.34139992162044,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.34139992162044,0
"856",13172,131729,"BUKANDA",0,4,4,16,0,0,0.333333333333333,0.25,0.571428571428571,0.428571428571429,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"no",1,0,0,1,0,0,1,0,1,1.32816013850638,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32816013850638,0
"857",13172,131728,"BUKANDA",0,7,5.7,32.49,1,1,0.333333333333333,0.196428571428571,0,0.285714285714286,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"yes",1,0,0,1,0,0,1,0,1,1.32816013850638,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32816013850638,0
"858",13172,131725,"BUKANDA",0,5,5.2,27.04,0,1,0.333333333333333,0.339285714285714,0.428571428571429,0.428571428571429,0.5,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,"no",1,0,0,1,0,0,1,0,1,1.32816013850638,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32816013850638,0
"859",13172,131726,"BUKANDA",0,10,2.1,4.41,1,1,0,0.0714285714285714,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"yes",1,0,0,1,0,0,1,0,1,1.32816013850638,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32816013850638,0
"860",13172,131727,"BUKANDA",0,7,3.8,14.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",1,0,0,1,0,0,1,0,1,1.32816013850638,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.32816013850638,0
"861",13181,131818,"BUKANDA",1,10,3.4,11.56,1,1,0,0.107142857142857,0.428571428571429,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",1,0,0,1,0,0,1,0,0,1.29230009578554,Aug 2011,"2007-08-01","2011-07-01","2003-08-01","2007-07-01",0,0,0,1.29230009578554,0
"862",13181,131816,"BUKANDA",1,4,3.3,10.89,1,0,0,0.0714285714285714,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"yes",1,0,0,1,0,0,1,0,0,1.29230009578554,Aug 2011,"2007-08-01","2011-07-01","2003-08-01","2007-07-01",0,0,0,1.29230009578554,0
"863",13181,131819,"BUKANDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,1.29230009578554,Aug 2011,"2007-08-01","2011-07-01","2003-08-01","2007-07-01",0,0,0,1.29230009578554,0
"864",13181,131817,"BUKANDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,1.29230009578554,Aug 2011,"2007-08-01","2011-07-01","2003-08-01","2007-07-01",0,0,0,1.29230009578554,0
"865",13181,131815,"BUKANDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,1.29230009578554,Aug 2011,"2007-08-01","2011-07-01","2003-08-01","2007-07-01",0,0,0,1.29230009578554,0
"866",13182,131829,"BUKANDA",0,4,7.9,62.41,1,1,0.333333333333333,0.0714285714285714,0.285714285714286,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"yes",1,0,0,0,1,0,0,0,0,1.35400885202915,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35400885202915,0
"867",13182,131827,"BUKANDA",0,7,4.8,23.04,1,1,NA,0.214285714285714,0.428571428571429,0.428571428571429,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,"yes",1,0,0,0,1,0,0,0,0,1.35400885202915,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35400885202915,0
"868",13182,131826,"BUKANDA",0,4,2.1,4.41,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no",1,0,0,0,1,0,0,0,0,1.35400885202915,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35400885202915,0
"869",13182,131828,"BUKANDA",0,6,4.8,23.04,0,1,0,0.0714285714285714,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"no",1,0,0,0,1,0,0,0,0,1.35400885202915,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35400885202915,0
"870",13182,131825,"BUKANDA",0,3,3.1,9.61,1,1,1,0.107142857142857,0.142857142857143,0.285714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,"yes",1,0,0,0,1,0,0,0,0,1.35400885202915,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35400885202915,0
"871",13191,131917,"BUKANDA",1,10,2.6,6.76,1,1,0,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",1,0,1,0,1,1,1,0,0,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"872",13191,131915,"BUKANDA",1,6,5.4,29.16,1,1,0.333333333333333,0.0357142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"yes",1,0,1,0,1,1,1,0,0,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"873",13191,131918,"BUKANDA",1,13,4.5,20.25,0,1,0,0.321428571428571,0.714285714285714,0.571428571428571,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"no",1,0,1,0,1,1,1,0,0,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"874",13191,131919,"BUKANDA",1,12,3.9,15.21,1,1,0,0.446428571428571,0.714285714285714,0.571428571428571,0,0.5,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,"yes",1,0,1,0,1,1,1,0,0,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"875",13191,131916,"BUKANDA",1,7,3.9,15.21,0,1,0,0.357142857142857,0.714285714285714,0.714285714285714,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"no",1,0,1,0,1,1,1,0,0,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"876",13192,131929,"BUKANDA",0,4,7.3,53.29,0,0,0,0.107142857142857,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"877",13192,131928,"BUKANDA",0,3,3,9,1,0,0.666666666666667,0.303571428571429,0.428571428571429,0.285714285714286,0.5,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"878",13192,131926,"BUKANDA",0,8,2.4,5.76,1,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"879",13192,131925,"BUKANDA",0,5,6.9,47.61,0,1,0,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"880",13192,131927,"BUKANDA",0,4,5.6,31.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33760000788769,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.33760000788769,0
"881",13201,132018,"BUKANDA",1,10,2.9,8.41,1,1,0,0.25,0.571428571428571,0.428571428571429,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"yes",0,1,0,1,0,0,1,0,0,1.38919990825004,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.38919990825004,0
"882",13201,132015,"BUKANDA",1,7,6,36,0,1,1,0.214285714285714,0.571428571428571,0.285714285714286,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,"no",0,1,0,1,0,0,1,0,0,1.38919990825004,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.38919990825004,0
"883",13201,132016,"BUKANDA",1,7,4.8,23.04,1,1,0.333333333333333,0.0357142857142857,0.142857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"yes",0,1,0,1,0,0,1,0,0,1.38919990825004,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.38919990825004,0
"884",13201,132019,"BUKANDA",1,1,5.7,32.49,0,0,0,0.357142857142857,0.714285714285714,0.714285714285714,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"no",0,1,0,1,0,0,1,0,0,1.38919990825004,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.38919990825004,0
"885",13201,132017,"BUKANDA",1,5,7.3,53.29,0,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"no",0,1,0,1,0,0,1,0,0,1.38919990825004,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.38919990825004,0
"886",13202,132025,"BUKANDA",0,8,5.1,26.01,1,1,0,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes",0,1,0,0,1,NA,NA,0,0,1.39181438788493,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39181438788493,0
"887",13202,132026,"BUKANDA",0,5,5.1,26.01,0,1,0,0.214285714285714,0.571428571428571,0.285714285714286,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"no",0,1,0,0,1,NA,NA,0,0,1.39181438788493,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39181438788493,0
"888",13202,132028,"BUKANDA",0,7,4.7,22.09,0,1,0,0.232142857142857,0.428571428571429,0,0.5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no",0,1,0,0,1,NA,NA,0,0,1.39181438788493,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39181438788493,0
"889",13202,132027,"BUKANDA",0,8,3.7,13.69,1,1,0.333333333333333,0.25,0.428571428571429,0.571428571428571,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,"yes",0,1,0,0,1,NA,NA,0,0,1.39181438788493,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39181438788493,0
"890",13202,132029,"BUKANDA",0,4,2.4,5.76,1,1,1,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,"yes",0,1,0,0,1,NA,NA,0,0,1.39181438788493,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39181438788493,0
"891",13221,132215,"BUKANDA",1,7,7,49,1,1,0,0.357142857142857,0.714285714285714,0.714285714285714,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,"yes",1,0,0,1,0,0,0,0,0,1.39939976183277,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39939976183277,0
"892",13221,132219,"BUKANDA",1,11,5.6,31.36,1,1,0.666666666666667,0.107142857142857,0.285714285714286,0.142857142857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"yes",1,0,0,1,0,0,0,0,0,1.39939976183277,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39939976183277,0
"893",13221,132217,"BUKANDA",1,3,2.4,5.76,1,0,1,0.25,0.571428571428571,0.428571428571429,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,"yes",1,0,0,1,0,0,0,0,0,1.39939976183277,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39939976183277,0
"894",13221,132216,"BUKANDA",1,11,4.8,23.04,0,1,1,0.214285714285714,0.714285714285714,0.142857142857143,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,"no",1,0,0,1,0,0,0,0,0,1.39939976183277,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39939976183277,0
"895",13221,132218,"BUKANDA",1,8,4.2,17.64,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no",1,0,0,1,0,0,0,0,0,1.39939976183277,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39939976183277,0
"896",13222,132226,"BUKANDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35660475327801,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35660475327801,0
"897",13222,132228,"BUKANDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35660475327801,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35660475327801,0
"898",13222,132227,"BUKANDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35660475327801,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35660475327801,0
"899",13222,132229,"BUKANDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35660475327801,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35660475327801,0
"900",13222,132225,"BUKANDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35660475327801,Jul 2011,"2007-07-01","2011-06-01","2003-07-01","2007-06-01",0,0,0,1.35660475327801,0
"901",13231,132316,"BUKANDA",1,11,5,25,1,1,0,0.25,0.571428571428571,0.428571428571429,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39750008109386,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39750008109386,0
"902",13231,132317,"BUKANDA",1,8,4.7,22.09,0,1,0.333333333333333,0.321428571428571,0.571428571428571,0.714285714285714,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39750008109386,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39750008109386,0
"903",13231,132319,"BUKANDA",1,4,5.2,27.04,0,1,0,0.178571428571429,0.428571428571429,0.285714285714286,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,NA,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39750008109386,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39750008109386,0
"904",13231,132318,"BUKANDA",1,13,6.5,42.25,1,1,0.333333333333333,0.25,0.285714285714286,0.714285714285714,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39750008109386,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39750008109386,0
"905",13231,132315,"BUKANDA",1,3,2.6,6.76,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39750008109386,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.39750008109386,0
"906",13232,132327,"BUKANDA",0,10,5,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes",0,0,0,0,1,0,0,0,0,1.40509989274948,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.40509989274948,0
"907",13232,132329,"BUKANDA",0,8,6.5,42.25,1,1,1,0.178571428571429,0.428571428571429,0.285714285714286,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,"yes",0,0,0,0,1,0,0,0,0,1.40509989274948,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.40509989274948,0
"908",13232,132326,"BUKANDA",0,6,3.5,12.25,0,1,0,0.464285714285714,1,0.857142857142857,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,"no",0,0,0,0,1,0,0,0,0,1.40509989274948,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.40509989274948,0
"909",13232,132325,"BUKANDA",0,13,2.9,8.41,1,1,1,0.285714285714286,0.714285714285714,0.428571428571429,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,"yes",0,0,0,0,1,0,0,0,0,1.40509989274948,Jun 2011,"2007-06-01","2011-05-01","2003-06-01","2007-05-01",0,0,0,1.40509989274948,0
